Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Azimuth [°],Pick,x,y,Direction,Direction_manual,Curve,Notice,Direction_manual_simplified,Lithology
3480,33307.1,,,,,,,FALSE,,,-,,,,,
3481,33316.7,,,,,,,FALSE,,,-,,,,,
3482,33326.2,,,,,,,FALSE,,,-,,,,,
3483,33335.8,,,,,,,FALSE,,,-,,,,,
3484,33345.4,,,,,,,FALSE,,,-,,,,,
3485,33354.9,,,,,,,FALSE,,,-,,,,,
3486,33364.5,,,,,,,FALSE,,,-,,,,,
3487,33374.1,,,,,,,FALSE,,,-,,,,,
3488,33383.6,,,,,,,FALSE,,,-,,,,,
3489,33393.2,,,,,,,FALSE,,,-,,,,,
3490,33402.8,,,,,,,FALSE,,,-,,,,,
3491,33412.4,,,,,,,FALSE,,,-,,,,,
3492,33421.9,,,,,,,FALSE,,,-,,,,,
3493,33431.5,,,,,,,FALSE,,,-,,,,,
3494,33441.1,,,,,,,FALSE,,,-,,,,,
3495,33450.6,,,,,,,FALSE,,,-,,,,,
3496,33460.2,,,,,,,FALSE,,,-,,,,,
3497,33469.8,,,,,,,FALSE,,,-,,,,,
3498,33479.4,,,,,,,FALSE,,,-,,,,,
3499,33488.9,,,,,,,FALSE,,,-,,,,,
3500,33498.5,,,,,,,FALSE,,,-,,,,,
3501,33508.1,,,,,,,FALSE,,,-,,,,,
3502,33517.6,,,,,,,FALSE,,,-,,,,,
3503,33527.2,,,,,,,FALSE,,,-,,,,,
3504,33536.8,,,,,,,FALSE,,,-,,,,,
3505,33546.4,,,,,,,FALSE,,,-,,,,,
3506,33555.9,,,,,,,FALSE,,,-,,,,,
3507,33565.5,,,,,,,FALSE,,,-,,,,,
3508,33575.1,,,,,,,FALSE,,,-,,,,,
3509,33584.6,,,,,,,FALSE,,,-,,,,,
3510,33594.2,,,,,,,FALSE,,,-,,,,,
3511,33603.8,,,,,,,FALSE,,,-,,,,,
3512,33613.4,,,,,,,FALSE,,,-,,,,,
3513,33622.9,,,,,,,FALSE,,,-,,,,,
3514,33632.5,,,,,,,FALSE,,,-,,,,,
3515,33642.1,,,,,,,FALSE,,,-,,,,,
3516,33651.6,,,,,,,FALSE,,,-,,,,,
3517,33661.2,,,,,,,FALSE,,,-,,,,,
3518,33670.8,,,,,,,FALSE,,,-,,,,,
3519,33680.3,,,,,,,FALSE,,,-,,,,,
3520,33689.9,,,,,,,FALSE,,,-,,,,,
3521,33699.5,,,,,,,FALSE,,,-,,,,,
3522,33709.1,,,,,,,FALSE,,,-,,,,,
3523,33718.6,,,,,,,FALSE,,,-,,,,,
3524,33728.2,,,,,,,FALSE,,,-,,,,,
3525,33737.8,,,,,,,FALSE,,,-,,,,,
3526,33747.3,,,,,,,FALSE,,,-,,,,,
3527,33756.9,,,,,,,FALSE,,,-,,,,,
3528,33766.5,,,,,,,FALSE,,,-,,,,,
3529,33776.1,,,,,,,FALSE,,,-,,,,,
3530,33785.6,,,,,,,FALSE,,,-,,,,,
3531,33795.2,,,,,,,FALSE,,,-,,,,,
3532,33804.8,,,,,,,FALSE,,,-,,,,,
3533,33814.3,,,,,,,FALSE,,,-,,,,,
3534,33823.9,,,,,,,FALSE,,,-,,,,,
3535,33833.5,,,,,,,FALSE,,,-,,,,,
3536,33843.1,,,,,,,FALSE,,,-,,,,,
3537,33852.6,,,,,,,FALSE,,,-,,,,,
3538,33862.2,,,,,,,FALSE,,,-,,,,,
3539,33871.8,,,,,,,FALSE,,,-,,,,,
3540,33881.3,,,,,,,FALSE,,,-,,,,,
3541,33890.9,,,,,,,FALSE,,,-,,,,,
3542,33900.5,,,,,,,FALSE,,,-,,,,,
3543,33910.1,,,,,,,FALSE,,,-,,,,,
3544,33919.6,,,,,,,FALSE,,,-,,,,,
3545,33929.2,,,,,,,FALSE,,,-,,,,,
3546,33938.8,,,,,,,FALSE,,,-,,,,,
3547,33948.3,,,,,,,FALSE,,,-,,,,,
3548,33957.9,,,,,,,FALSE,,,-,,,,,
3549,33967.5,,,,,,,FALSE,,,-,,,,,
3550,33977,,,,,,,FALSE,,,-,,,,,
3551,33986.6,,,,,,,FALSE,,,-,,,,,
3552,33996.2,,,,,,,FALSE,,,-,,,,,
3553,34005.8,,,,,,,FALSE,,,-,,,,,
3554,34015.3,,,,,,,FALSE,,,-,,,,,
3555,34024.9,,,,,,,FALSE,,,-,,,,,
3556,34034.5,,,,,,,FALSE,,,-,,,,,
3557,34044,,,,,,,FALSE,,,-,,,,,
3558,34053.6,,,,,,,FALSE,,,-,,,,,
3559,34063.2,,,,,,,FALSE,,,-,,,,,
3560,34072.8,,,,,,,FALSE,,,-,,,,,
3561,34082.3,,,,,,,FALSE,,,-,,,,,
3562,34091.9,,,,,,,FALSE,,,-,,,,,
3563,34101.5,,,,,,,FALSE,,,-,,,,,
3564,34111,,,,,,,FALSE,,,-,,,,,
3565,34120.6,,,,,,,FALSE,,,-,,,,,
3566,34130.2,,,,,,,FALSE,,,-,,,,,
3567,34139.8,,,,,,,FALSE,,,-,,,,,
3568,34149.3,,,,,,,FALSE,,,-,,,,,
3569,34158.9,,,,,,,FALSE,,,-,,,,,
3570,34168.5,,,,,,,FALSE,,,-,,,,,
3571,34178,,,,,,,FALSE,,,-,,,,,
3572,34187.6,,,,,,,FALSE,,,-,,,,,
3573,34197.2,,,,,,,FALSE,,,-,,,,,
3574,34206.8,,,,,,,FALSE,,,-,,,,,
3575,34216.3,,,,,,,FALSE,,,-,,,,,
3576,34225.9,,,,,,,FALSE,,,-,,,,,
3577,34235.5,,,,,,,FALSE,,,-,,,,,
3578,34245,,,,,,,FALSE,,,-,,,,,
3579,34254.6,,,,,,,FALSE,,,-,,,,,
3580,34264.2,,,,,,,FALSE,,,-,,,,,
3581,34273.8,,,,,,,FALSE,,,-,,,,,
3582,34283.3,,,,,,,FALSE,,,-,,,,,
3583,34292.9,,,,,,,FALSE,,,-,,,,,
3584,34302.5,,,,,,,FALSE,,,-,,,,,
3585,34312,,,,,,,FALSE,,,-,,,,,
3586,34321.6,,,,,,,FALSE,,,-,,,,,
3587,34331.2,,,,,,,FALSE,,,-,,,,,
3588,34340.7,,,,,,,FALSE,,,-,,,,,
3589,34350.3,,,,,,,FALSE,,,-,,,,,
3590,34359.9,,,,,,,FALSE,,,-,,,,,
3591,34369.5,,,,,,,FALSE,,,-,,,,,
3592,34379,,,,,,,FALSE,,,-,,,,,
3593,34388.6,,,,,,,FALSE,,,-,,,,,
3594,34398.2,,,,,,,FALSE,,,-,,,,,
3595,34407.7,,,,,,,FALSE,,,-,,,,,
3596,34417.3,,,,,,,FALSE,,,-,,,,,
3597,34426.9,,,,,,,FALSE,,,-,,,,,
3598,34436.5,,,,,,,FALSE,,,-,,,,,
3599,34446,,,,,,,FALSE,,,-,,,,,
3600,34455.6,,,,,,,FALSE,,,-,,,,,
3601,34465.2,,,,,,,FALSE,,,-,,,,,
3602,34474.7,,,,,,,FALSE,,,-,,,,,
3603,34484.3,,,,,,,FALSE,,,-,,,,,
3604,34493.9,,,,,,,FALSE,,,-,,,,,
3605,34503.5,,,,,,,FALSE,,,-,,,,,
3606,34513,,,,,,,FALSE,,,-,,,,,
3607,34522.6,,,,,,,FALSE,,,-,,,,,
3608,34532.2,,,,,,,FALSE,,,-,,,,,
3609,34541.7,,,,,,,FALSE,,,-,,,,,
3610,34551.3,,,,,,,FALSE,,,-,,,,,
3611,34560.9,,,,,,,FALSE,,,-,,,,,
3612,34570.5,,,,,,,FALSE,,,-,,,,,
3613,34580,,,,,,,FALSE,,,-,,,,,
3614,34589.6,,,,,,,FALSE,,,-,,,,,
3615,34599.2,,,,,,,FALSE,,,-,,,,,
3616,34608.7,,,,,,,FALSE,,,-,,,,,
3617,34618.3,,,,,,,FALSE,,,-,,,,,
3618,34627.9,,,,,,,FALSE,,,-,,,,,
3619,34637.4,,,,,,,FALSE,,,-,,,,,
3620,34647,,,,,,,FALSE,,,-,,,,,
3621,34656.6,,,,,,,FALSE,,,-,,,,,
3622,34666.2,,,,,,,FALSE,,,-,,,,,
3623,34675.7,,,,,,,FALSE,,,-,,,,,
3624,34685.3,,,,,,,FALSE,,,-,,,,,
3625,34694.9,,,,,,,FALSE,,,-,,,,,
3626,34704.4,,,,,,,FALSE,,,-,,,,,
3627,34714,,,,,,,FALSE,,,-,,,,,
3628,34723.6,,,,,,,FALSE,,,-,,,,,
3629,34733.2,,,,,,,FALSE,,,-,,,,,
3630,34742.7,,,,,,,FALSE,,,-,,,,,
3631,34752.3,,,,,,,FALSE,,,-,,,,,
3632,34761.9,,,,,,,FALSE,,,-,,,,,
3633,34771.4,,,,,,,FALSE,,,-,,,,,
3634,34781,,,,,,,FALSE,,,-,,,,,
3635,34790.6,,,,,,,FALSE,,,-,,,,,
3636,34800.2,,,,,,,FALSE,,,-,,,,,
3637,34809.7,,,,,,,FALSE,,,-,,,,,
3638,34819.3,,,,,,,FALSE,,,-,,,,,
3639,34828.9,,,,,,,FALSE,,,-,,,,,
3640,34838.4,,,,,,,FALSE,,,-,,,,,
3641,34848,,,,,,,FALSE,,,-,,,,,
3642,34857.6,,,,,,,FALSE,,,-,,,,,
3643,34867.2,,,,,,,FALSE,,,-,,,,,
3644,34876.7,,,,,,,FALSE,,,-,,,,,
3645,34886.3,,,,,,,FALSE,,,-,,,,,
3646,34895.9,,,,,,,FALSE,,,-,,,,,
3647,34905.4,,,,,,,FALSE,,,-,,,,,
3648,34915,,,,,,,FALSE,,,-,,,,,
3649,34924.6,,,,,,,FALSE,,,-,,,,,
3650,34934.2,,,,,,,FALSE,,,-,,,,,
3651,34943.7,,,,,,,FALSE,,,-,,,,,
3652,34953.3,,,,,,,FALSE,,,-,,,,,
3653,34962.9,,,,,,,FALSE,,,-,,,,,
3654,34972.4,,,,,,,FALSE,,,-,,,,,
3655,34982,,,,,,,FALSE,,,-,,,,,
3656,34991.6,,,,,,,FALSE,,,-,,,,,
3657,35001.1,,,,,,,FALSE,,,-,,,,,
3658,35010.7,,,,,,,FALSE,,,-,,,,,
3659,35020.3,,,,,,,FALSE,,,-,,,,,
3660,35029.9,,,,,,,FALSE,,,-,,,,,
3661,35039.4,,,,,,,FALSE,,,-,,,,,
3662,35049,,,,,,,FALSE,,,-,,,,,
3663,35058.6,,,,,,,FALSE,,,-,,,,,
3664,35068.1,,,,,,,FALSE,,,-,,,,,
3665,35077.7,,,,,,,FALSE,,,-,,,,,
3666,35087.3,,,,,,,FALSE,,,-,,,,,
3667,35096.9,,,,,,,FALSE,,,-,,,,,
3668,35106.4,,,,,,,FALSE,,,-,,,,,
3669,35116,,,,,,,FALSE,,,-,,,,,
3670,35125.6,,,,,,,FALSE,,,-,,,,,
3671,35135.1,,,,,,,FALSE,,,-,,,,,
3672,35144.7,,,,,,,FALSE,,,-,,,,,
3673,35154.3,,,,,,,FALSE,,,-,,,,,
3674,35163.9,,,,,,,FALSE,,,-,,,,,
3675,35173.4,,,,,,,FALSE,,,-,,,,,
3676,35183,,,,,,,FALSE,,,-,,,,,
3677,35192.6,,,,,,,FALSE,,,-,,,,,
3678,35202.1,,,,,,,FALSE,,,-,,,,,
3679,35211.7,,,,,,,FALSE,,,-,,,,,
3680,35221.3,,,,,,,FALSE,,,-,,,,,
3681,35230.9,,,,,,,FALSE,,,-,,,,,
3682,35240.4,,,,,,,FALSE,,,-,,,,,
3683,35250,,,,,,,FALSE,,,-,,,,,
3684,35259.6,,,,,,,FALSE,,,-,,,,,
3685,35269.1,,,,,,,FALSE,,,-,,,,,
3686,35278.7,,,,,,,FALSE,,,-,,,,,
3687,35288.3,,,,,,,FALSE,,,-,,,,,
3688,35297.8,,,,,,,FALSE,,,-,,,,,
3689,35307.4,,,,,,,FALSE,,,-,,,,,
3690,35317,,,,,,,FALSE,,,-,,,,,
3691,35326.6,,,,,,,FALSE,,,-,,,,,
3692,35336.1,,,,,,,FALSE,,,-,,,,,
3693,35345.7,,,,,,,FALSE,,,-,,,,,
3694,35355.3,,,,,,,FALSE,,,-,,,,,
3695,35364.8,,,,,,,FALSE,,,-,,,,,
3696,35374.4,,,,,,,FALSE,,,-,,,,,
3697,35384,,,,,,,FALSE,,,-,,,,,
3698,35393.6,,,,,,,FALSE,,,-,,,,,
3699,35403.1,,,,,,,FALSE,,,-,,,,,
3700,35412.7,,,,,,,FALSE,,,-,,,,,
3701,35422.3,,,,,,,FALSE,,,-,,,,,
3702,35431.8,,,,,,,FALSE,,,-,,,,,
3703,35441.4,,,,,,,FALSE,,,-,,,,,
3704,35451,,,,,,,FALSE,,,-,,,,,
3705,35460.6,,,,,,,FALSE,,,-,,,,,
3706,35470.1,,,,,,,FALSE,,,-,,,,,
3707,35479.7,,,,,,,FALSE,,,-,,,,,
3708,35489.3,,,,,,,FALSE,,,-,,,,,
3709,35498.8,,,,,,,FALSE,,,-,,,,,
3710,35508.4,,,,,,,FALSE,,,-,,,,,
3711,35518,,,,,,,FALSE,,,-,,,,,
3712,35527.6,,,,,,,FALSE,,,-,,,,,
3713,35537.1,,,,,,,FALSE,,,-,,,,,
3714,35546.7,,,,,,,FALSE,,,-,,,,,
3715,35556.3,,,,,,,FALSE,,,-,,,,,
3716,35565.8,,,,,,,FALSE,,,-,,,,,
3717,35575.4,,,,,,,FALSE,,,-,,,,,
3718,35585,,,,,,,FALSE,,,-,,,,,
3719,35594.5,,,,,,,FALSE,,,-,,,,,
3720,35604.1,,,,,,,FALSE,,,-,,,,,
3721,35613.7,,,,,,,FALSE,,,-,,,,,
3722,35623.3,,,,,,,FALSE,,,-,,,,,
3723,35632.8,,,,,,,FALSE,,,-,,,,,
3724,35642.4,,,,,,,FALSE,,,-,,,,,
3725,35652,,,,,,,FALSE,,,-,,,,,
3726,35661.5,,,,,,,FALSE,,,-,,,,,
3727,35671.1,,,,,,,FALSE,,,-,,,,,
3728,35680.7,,,,,,,FALSE,,,-,,,,,
3729,35690.3,,,,,,,FALSE,,,-,,,,,
3730,35699.8,,,,,,,FALSE,,,-,,,,,
3731,35709.4,,,,,,,FALSE,,,-,,,,,
3732,35719,,,,,,,FALSE,,,-,,,,,
3733,35728.5,,,,,,,FALSE,,,-,,,,,
3734,35738.1,,,,,,,FALSE,,,-,,,,,
3735,35747.7,,,,,,,FALSE,,,-,,,,,
3736,35757.3,,,,,,,FALSE,,,-,,,,,
3737,35766.8,,,,,,,FALSE,,,-,,,,,
3738,35776.4,,,,,,,FALSE,,,-,,,,,
3739,35786,,,,,,,FALSE,,,-,,,,,
3740,35795.5,,,,,,,FALSE,,,-,,,,,
3741,35805.1,,,,,,,FALSE,,,-,,,,,
3742,35814.7,,,,,,,FALSE,,,-,,,,,
3743,35824.3,,,,,,,FALSE,,,-,,,,,
3744,35833.8,,,,,,,FALSE,,,-,,,,,
3745,35843.4,,,,,,,FALSE,,,-,,,,,
3746,35853,,,,,,,FALSE,,,-,,,,,
3747,35862.5,,,,,,,FALSE,,,-,,,,,
3748,35872.1,,,,,,,FALSE,,,-,,,,,
3749,35881.7,,,,,,,FALSE,,,-,,,,,
3750,35891.2,,,,,,,FALSE,,,-,,,,,
3751,35900.8,,,,,,,FALSE,,,-,,,,,
3752,35910.4,,,,,,,FALSE,,,-,,,,,
3753,35920,,,,,,,FALSE,,,-,,,,,
3754,35929.5,,,,,,,FALSE,,,-,,,,,
3755,35939.1,,,,,,,FALSE,,,-,,,,,
3756,35948.7,,,,,,,FALSE,,,-,,,,,
3757,35958.2,,,,,,,FALSE,,,-,,,,,
3758,35967.8,,,,,,,FALSE,,,-,,,,,
3759,35977.4,,,,,,,FALSE,,,-,,,,,
3760,35987,,,,,,,FALSE,,,-,,,,,
3761,35996.5,,,,,,,FALSE,,,-,,,,,
3762,36006.1,,,,,,,FALSE,,,-,,,,,
3763,36015.7,,,,,,,FALSE,,,-,,,,,
3764,36025.2,,,,,,,FALSE,,,-,,,,,
3765,36034.8,,,,,,,FALSE,,,-,,,,,
3766,36044.4,,,,,,,FALSE,,,-,,,,,
3767,36054,,,,,,,FALSE,,,-,,,,,
3768,36063.5,,,,,,,FALSE,,,-,,,,,
3769,36073.1,,,,,,,FALSE,,,-,,,,,
3770,36082.7,,,,,,,FALSE,,,-,,,,,
3771,36092.2,,,,,,,FALSE,,,-,,,,,
3772,36101.8,,,,,,,FALSE,,,-,,,,,
3773,36111.4,,,,,,,FALSE,,,-,,,,,
3774,36121,,,,,,,FALSE,,,-,,,,,
3775,36130.5,,,,,,,FALSE,,,-,,,,,
3776,36140.1,,,,,,,FALSE,,,-,,,,,
3777,36149.7,,,,,,,FALSE,,,-,,,,,
3778,36159.2,,,,,,,FALSE,,,-,,,,,
3779,36168.8,,,,,,,FALSE,,,-,,,,,
3780,36178.4,,,,,,,FALSE,,,-,,,,,
3781,36188,,,,,,,FALSE,,,-,,,,,
3782,36197.5,,,,,,,FALSE,,,-,,,,,
3783,36207.1,,,,,,,FALSE,,,-,,,,,
3784,36216.7,,,,,,,FALSE,,,-,,,,,
3785,36226.2,,,,,,,FALSE,,,-,,,,,
3786,36235.8,,,,,,,FALSE,,,-,,,,,
3787,36245.4,,,,,,,FALSE,,,-,,,,,
3788,36254.9,,,,,,,FALSE,,,-,,,,,
3789,36264.5,,,,,,,FALSE,,,-,,,,,
3790,36274.1,,,,,,,FALSE,,,-,,,,,
3791,36283.7,,,,,,,FALSE,,,-,,,,,
3792,36293.2,,,,,,,FALSE,,,-,,,,,
3793,36302.8,,,,,,,FALSE,,,-,,,,,
3794,36312.4,,,,,,,FALSE,,,-,,,,,
3795,36321.9,,,,,,,FALSE,,,-,,,,,
3796,36331.5,,,,,,,FALSE,,,-,,,,,
3797,36341.1,,,,,,,FALSE,,,-,,,,,
3798,36350.7,,,,,,,FALSE,,,-,,,,,
3799,36360.2,,,,,,,FALSE,,,-,,,,,
3800,36369.8,,,,,,,FALSE,,,-,,,,,
3801,36379.4,,,,,,,FALSE,,,-,,,,,
3802,36388.9,,,,,,,FALSE,,,-,,,,,
3803,36398.5,,,,,,,FALSE,,,-,,,,,
3804,36408.1,,,,,,,FALSE,,,-,,,,,
3805,36417.7,,,,,,,FALSE,,,-,,,,,
3806,36427.2,,,,,,,FALSE,,,-,,,,,
3807,36436.8,,,,,,,FALSE,,,-,,,,,
3808,36446.4,,,,,,,FALSE,,,-,,,,,
3809,36455.9,,,,,,,FALSE,,,-,,,,,
3810,36465.5,,,,,,,FALSE,,,-,,,,,
3811,36475.1,,,,,,,FALSE,,,-,,,,,
3812,36484.7,,,,,,,FALSE,,,-,,,,,
3813,36494.2,,,,,,,FALSE,,,-,,,,,
3814,36503.8,,,,,,,FALSE,,,-,,,,,
3815,36513.4,,,,,,,FALSE,,,-,,,,,
3816,36522.9,,,,,,,FALSE,,,-,,,,,
3817,36532.5,,,,,,,FALSE,,,-,,,,,
3818,36542.1,,,,,,,FALSE,,,-,,,,,
3819,36551.6,,,,,,,FALSE,,,-,,,,,
3820,36561.2,,,,,,,FALSE,,,-,,,,,
3821,36570.8,,,,,,,FALSE,,,-,,,,,
3822,36580.4,,,,,,,FALSE,,,-,,,,,
3823,36589.9,,,,,,,FALSE,,,-,,,,,
3824,36599.5,,,,,,,FALSE,,,-,,,,,
3825,36609.1,,,,,,,FALSE,,,-,,,,,
3826,36618.6,,,,,,,FALSE,,,-,,,,,
3827,36628.2,,,,,,,FALSE,,,-,,,,,
3828,36637.8,,,,,,,FALSE,,,-,,,,,
3829,36647.4,,,,,,,FALSE,,,-,,,,,
3830,36656.9,,,,,,,FALSE,,,-,,,,,
3831,36666.5,,,,,,,FALSE,,,-,,,,,
3832,36676.1,,,,,,,FALSE,,,-,,,,,
3833,36685.6,,,,,,,FALSE,,,-,,,,,
3834,36695.2,,,,,,,FALSE,,,-,,,,,
3835,36704.8,,,,,,,FALSE,,,-,,,,,
3836,36714.4,,,,,,,FALSE,,,-,,,,,
3837,36723.9,,,,,,,FALSE,,,-,,,,,
3838,36733.5,,,,,,,FALSE,,,-,,,,,
3839,36743.1,,,,,,,FALSE,,,-,,,,,
3840,36752.6,,,,,,,FALSE,,,-,,,,,
3841,36762.2,,,,,,,FALSE,,,-,,,,,
3842,36771.8,,,,,,,FALSE,,,-,,,,,
3843,36781.4,,,,,,,FALSE,,,-,,,,,
3844,36790.9,,,,,,,FALSE,,,-,,,,,
3845,36800.5,,,,,,,FALSE,,,-,,,,,
3846,36810.1,,,,,,,FALSE,,,-,,,,,
3847,36819.6,,,,,,,FALSE,,,-,,,,,
3848,36829.2,,,,,,,FALSE,,,-,,,,,
3849,36838.8,,,,,,,FALSE,,,-,,,,,
3850,36848.3,,,,,,,FALSE,,,-,,,,,
3851,36857.9,,,,,,,FALSE,,,-,,,,,
3852,36867.5,,,,,,,FALSE,,,-,,,,,
3853,36877.1,,,,,,,FALSE,,,-,,,,,
3854,36886.6,,,,,,,FALSE,,,-,,,,,
3855,36896.2,,,,,,,FALSE,,,-,,,,,
3856,36905.8,,,,,,,FALSE,,,-,,,,,
3857,36915.3,,,,,,,FALSE,,,-,,,,,
3858,36924.9,,,,,,,FALSE,,,-,,,,,
3859,36934.5,,,,,,,FALSE,,,-,,,,,
3860,36944.1,,,,,,,FALSE,,,-,,,,,
3861,36953.6,,,,,,,FALSE,,,-,,,,,
3862,36963.2,,,,,,,FALSE,,,-,,,,,
3863,36972.8,,,,,,,FALSE,,,-,,,,,
3864,36982.3,,,,,,,FALSE,,,-,,,,,
3865,36991.9,,,,,,,FALSE,,,-,,,,,
3866,37001.5,,,,,,,FALSE,,,-,,,,,
3867,37011.1,,,,,,,FALSE,,,-,,,,,
3868,37020.6,,,,,,,FALSE,,,-,,,,,
3869,37030.2,,,,,,,FALSE,,,-,,,,,
3870,37039.8,,,,,,,FALSE,,,-,,,,,
3871,37049.3,,,,,,,FALSE,,,-,,,,,
3872,37058.9,,,,,,,FALSE,,,-,,,,,
3873,37068.5,,,,,,,FALSE,,,-,,,,,
3874,37078.1,,,,,,,FALSE,,,-,,,,,
3875,37087.6,,,,,,,FALSE,,,-,,,,,
3876,37097.2,,,,,,,FALSE,,,-,,,,,
3877,37106.8,,,,,,,FALSE,,,-,,,,,
3878,37116.3,,,,,,,FALSE,,,-,,,,,
3879,37125.9,,,,,,,FALSE,,,-,,,,,
3880,37135.5,,,,,,,FALSE,,,-,,,,,
3881,37145.1,,,,,,,FALSE,,,-,,,,,
3882,37154.6,,,,,,,FALSE,,,-,,,,,
3883,37164.2,,,,,,,FALSE,,,-,,,,,
3884,37173.8,,,,,,,FALSE,,,-,,,,,
3885,37183.3,,,,,,,FALSE,,,-,,,,,
3886,37192.9,,,,,,,FALSE,,,-,,,,,
3887,37202.5,,,,,,,FALSE,,,-,,,,,
3888,37212,,,,,,,FALSE,,,-,,,,,
3889,37221.6,,,,,,,FALSE,,,-,,,,,
3890,37231.2,,,,,,,FALSE,,,-,,,,,
3891,37240.8,,,,,,,FALSE,,,-,,,,,
3892,37250.3,,,,,,,FALSE,,,-,,,,,
3893,37259.9,,,,,,,FALSE,,,-,,,,,
3894,37269.5,,,,,,,FALSE,,,-,,,,,
3895,37279,,,,,,,FALSE,,,-,,,,,
3896,37288.6,,,,,,,FALSE,,,-,,,,,
3897,37298.2,,,,,,,FALSE,,,-,,,,,
3898,37307.8,,,,,,,FALSE,,,-,,,,,
3899,37317.3,,,,,,,FALSE,,,-,,,,,
3900,37326.9,,,,,,,FALSE,,,-,,,,,
3901,37336.5,,,,,,,FALSE,,,-,,,,,
3902,37346,,,,,,,FALSE,,,-,,,,,
3903,37355.6,,,,,,,FALSE,,,-,,,,,
3904,37365.2,,,,,,,FALSE,,,-,,,,,
3905,37374.8,,,,,,,FALSE,,,-,,,,,
3906,37384.3,,,,,,,FALSE,,,-,,,,,
3907,37393.9,,,,,,,FALSE,,,-,,,,,
3908,37403.5,,,,,,,FALSE,,,-,,,,,
3909,37413,,,,,,,FALSE,,,-,,,,,
3910,37422.6,,,,,,,FALSE,,,-,,,,,
3911,37432.2,,,,,,,FALSE,,,-,,,,,
3912,37441.8,,,,,,,FALSE,,,-,,,,,
3913,37451.3,,,,,,,FALSE,,,-,,,,,
3914,37460.9,,,,,,,FALSE,,,-,,,,,
3915,37470.5,,,,,,,FALSE,,,-,,,,,
3916,37480,,,,,,,FALSE,,,-,,,,,
3917,37489.6,,,,,,,FALSE,,,-,,,,,
3918,37499.2,,,,,,,FALSE,,,-,,,,,
3919,37508.7,,,,,,,FALSE,,,-,,,,,
3920,37518.3,,,,,,,FALSE,,,-,,,,,
3921,37527.9,,,,,,,FALSE,,,-,,,,,
3922,37537.5,,,,,,,FALSE,,,-,,,,,
3923,37547,,,,,,,FALSE,,,-,,,,,
3924,37556.6,,,,,,,FALSE,,,-,,,,,
3925,37566.2,,,,,,,FALSE,,,-,,,,,
3926,37575.7,,,,,,,FALSE,,,-,,,,,
3927,37585.3,,,,,,,FALSE,,,-,,,,,
3928,37594.9,,,,,,,FALSE,,,-,,,,,
3929,37604.5,,,,,,,FALSE,,,-,,,,,
3930,37614,,,,,,,FALSE,,,-,,,,,
3931,37623.6,,,,,,,FALSE,,,-,,,,,
3932,37633.2,,,,,,,FALSE,,,-,,,,,
3933,37642.7,,,,,,,FALSE,,,-,,,,,
3934,37652.3,,,,,,,FALSE,,,-,,,,,
3935,37661.9,,,,,,,FALSE,,,-,,,,,
3936,37671.5,,,,,,,FALSE,,,-,,,,,
3937,37681,,,,,,,FALSE,,,-,,,,,
3938,37690.6,,,,,,,FALSE,,,-,,,,,
3939,37700.2,,,,,,,FALSE,,,-,,,,,
3940,37709.7,,,,,,,FALSE,,,-,,,,,
3941,37719.3,,,,,,,FALSE,,,-,,,,,
3942,37728.9,,,,,,,FALSE,,,-,,,,,
3943,37738.5,,,,,,,FALSE,,,-,,,,,
3944,37748,,,,,,,FALSE,,,-,,,,,
3945,37757.6,,,,,,,FALSE,,,-,,,,,
3946,37767.2,,,,,,,FALSE,,,-,,,,,
3947,37776.7,,,,,,,FALSE,,,-,,,,,
3948,37786.3,,,,,,,FALSE,,,-,,,,,
3949,37795.9,,,,,,,FALSE,,,-,,,,,
3950,37805.4,,,,,,,FALSE,,,-,,,,,
3951,37815,,,,,,,FALSE,,,-,,,,,
3952,37824.6,,,,,,,FALSE,,,-,,,,,
3953,37834.2,,,,,,,FALSE,,,-,,,,,
3954,37843.7,,,,,,,FALSE,,,-,,,,,
3955,37853.3,,,,,,,FALSE,,,-,,,,,
3956,37862.9,,,,,,,FALSE,,,-,,,,,
3957,37872.4,,,,,,,FALSE,,,-,,,,,
3958,37882,,,,,,,FALSE,,,-,,,,,
3959,37891.6,,,,,,,FALSE,,,-,,,,,
3960,37901.2,,,,,,,FALSE,,,-,,,,,
3961,37910.7,,,,,,,FALSE,,,-,,,,,
3962,37920.3,,,,,,,FALSE,,,-,,,,,
3963,37929.9,,,,,,,FALSE,,,-,,,,,
3964,37939.4,,,,,,,FALSE,,,-,,,,,
3965,37949,,,,,,,FALSE,,,-,,,,,
3966,37958.6,,,,,,,FALSE,,,-,,,,,
3967,37968.2,,,,,,,FALSE,,,-,,,,,
3968,37977.7,,,,,,,FALSE,,,-,,,,,
3969,37987.3,,,,,,,FALSE,,,-,,,,,
3970,37996.9,,,,,,,FALSE,,,-,,,,,
3971,38006.4,,,,,,,FALSE,,,-,,,,,
3972,38016,,,,,,,FALSE,,,-,,,,,
3973,38025.6,,,,,,,FALSE,,,-,,,,,
3974,38035.2,,,,,,,FALSE,,,-,,,,,
3975,38044.7,,,,,,,FALSE,,,-,,,,,
3976,38054.3,,,,,,,FALSE,,,-,,,,,
3977,38063.9,,,,,,,FALSE,,,-,,,,,
3978,38073.4,,,,,,,FALSE,,,-,,,,,
