Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Azimuth [°],Pick,x,y,Direction,Direction_manual,Curve,Notice,Direction_manual_simplified,Lithology,slope_deg
3046,29153.3,46.74204,-121.90084,652.0,14.0,26731.9,243.0,False,-12489.56422,-4872.116431,WSW,WSW,True,,W,To,1.545689582824707
3047,29162.8,46.74201,-121.90092,652.0,14.0,26738.5,243.0,False,-12495.66716,-4875.452278,WSW,WSW,True,,W,To,2.7478392124176025
3048,29172.4,46.74199,-121.901,652.0,14.0,26745.1,243.0,True,-12501.76778,-4877.676176,WSW,WSW,True,,W,To,1.9262182712554932
3049,29182.0,46.74196,-121.90107,652.0,14.0,26751.7,243.0,False,-12507.10873,-4881.012023,WSW,WSW,True,,W,To,1.3457432985305786
3050,29191.5,46.74193,-121.90115,651.0,14.0,26758.3,243.0,False,-12513.21169,-4884.347869,WSW,WSW,True,,W,To,1.1822969913482666
3051,29201.1,46.74191,-121.90123,651.0,14.0,26764.9,243.0,False,-12519.31233,-4886.571767,WSW,WSW,True,,W,To,1.345478892326355
3052,29210.7,46.74188,-121.90131,651.0,14.0,26771.5,243.0,True,-12525.4153,-4889.907614,WSW,WSW,True,,W,To,1.1293591260910034
3053,29220.3,46.74182,-121.90148,650.0,10.0,26786.3,243.0,True,-12538.38326,-4896.579308,WSW,WSW,True,,W,To,1.4802746772766113
3054,29229.8,46.74176,-121.90165,650.0,13.3,26801.0,242.0,True,-12551.35125,-4903.251001,WSW,WSW,True,,W,To,2.8239119052886963
3055,29239.4,46.7417,-121.90182,650.0,17.4,26815.8,242.0,True,-12564.31927,-4909.922695,WSW,WSW,True,,W,To,1.8471622467041016
3056,29249.0,46.74164,-121.90199,649.0,17.4,26830.6,242.0,True,-12577.28731,-4916.594389,WSW,WSW,True,,W,To,12.434511184692383
3057,29258.5,46.7416,-121.9021,649.0,14.8,26840.1,242.0,True,-12585.67869,-4921.042184,WSW,WSW,True,,W,To,4.5509748458862305
3058,29268.1,46.74156,-121.90221,648.0,12.2,26849.7,242.0,True,-12594.07008,-4925.48998,WSW,WSW,True,,W,To,2.953092098236084
3059,29277.7,46.74151,-121.90232,648.0,9.6,26859.2,242.0,True,-12602.46382,-4931.049725,WSW,WSW,True,,W,To,1.2644747495651245
3060,29287.3,46.74148,-121.90244,648.0,9.6,26868.8,242.0,True,-12611.61491,-4934.385571,WSW,WSW,True,,W,To,1.6437342166900635
3061,29296.8,46.74142,-121.90258,648.0,11.2,26881.6,241.0,True,-12622.29704,-4941.057265,WSW,WSW,True,,W,To,1.0361913442611694
3062,29306.4,46.74136,-121.90273,647.0,12.8,26894.3,241.0,True,-12633.7412,-4947.728959,WSW,WSW,True,,W,To,2.37709641456604
3063,29316.0,46.74131,-121.90287,647.0,14.3,26907.1,241.0,True,-12644.42103,-4953.288703,WSW,WSW,True,,W,To,2.227064847946167
3064,29325.5,46.74127,-121.90297,647.0,12.1,26915.3,241.0,False,-12652.0505,-4957.736499,WSW,WSW,True,,W,To,7.560959339141846
3065,29335.1,46.74124,-121.90306,647.0,9.8,26923.6,242.0,False,-12658.91563,-4961.072346,WSW,WSW,True,,W,To,7.0460309982299805
3066,29344.7,46.7412,-121.90316,646.0,11.6,26931.8,242.0,False,-12666.54512,-4965.520142,WSW,WSW,True,,W,To,5.542679786682129
3067,29354.3,46.74116,-121.90325,646.0,11.6,26940.1,242.0,True,-12673.41261,-4969.967937,WSW,WSW,True,,W,To,9.87186336517334
3068,29363.8,46.74112,-121.90337,646.0,10.6,26950.3,243.0,False,-12682.56615,-4974.415733,WSW,WSW,True,,W,To,6.679368495941162
3069,29373.4,46.74108,-121.90352,646.0,10.5,26962.4,244.0,False,-12694.00573,-4978.863529,WSW,WSW,True,,W,To,7.7230634689331055
3070,29383.0,46.74103,-121.90366,645.0,12.4,26974.6,245.0,False,-12704.68567,-4984.423273,WSW,WSW,True,,W,To,2.5554614067077637
3071,29392.5,46.74098,-121.9038,645.0,13.4,26986.7,245.0,False,-12715.36564,-4989.983018,WSW,WSW,True,,W,To,1.6647849082946777
3072,29402.1,46.74094,-121.90395,645.0,13.4,26998.8,246.0,True,-12726.80527,-4994.430814,WSW,WSW,True,,W,To,1.6912970542907715
3073,29411.7,46.74092,-121.90403,645.0,10.7,27005.6,247.0,False,-12732.9061,-4996.654711,WSW,WSW,True,,W,To,2.6352715492248535
3074,29421.3,46.74089,-121.90411,644.0,11.1,27012.3,249.0,False,-12739.0093,-4999.990558,WSW,WSW,True,,W,To,2.7564048767089844
3075,29430.8,46.74087,-121.9042,644.0,13.8,27019.0,249.0,False,-12745.87216,-5002.214456,WSW,WSW,True,,W,To,1.4801133871078491
3076,29440.4,46.74085,-121.90428,644.0,13.8,27025.7,249.0,False,-12751.97301,-5004.438354,WSW,WSW,True,,W,To,4.725064754486084
3077,29450.0,46.74083,-121.90436,644.0,13.8,27032.5,249.0,False,-12758.07386,-5006.662252,WSW,WSW,True,,W,To,2.16782808303833
3078,29459.5,46.74081,-121.90444,644.0,13.8,27039.2,249.0,True,-12764.17471,-5008.88615,WSW,WSW,True,,W,To,2.776794910430908
3079,29469.1,46.74078,-121.90452,643.0,13.8,27045.9,249.0,False,-12770.27794,-5012.221996,WSW,WSW,True,,W,To,4.702273845672607
3080,29478.7,46.74076,-121.90461,643.0,13.8,27052.6,249.0,True,-12777.14082,-5014.445894,WSW,WSW,True,,W,To,6.37772798538208
3081,29488.3,46.7407,-121.90483,642.0,11.2,27071.1,249.0,False,-12793.91941,-5021.117588,WSW,WSW,True,,W,To,5.689610004425049
3082,29497.8,46.74064,-121.90506,642.0,17.0,27089.6,249.0,False,-12811.46006,-5027.789281,WSW,WSW,True,,W,To,4.300654411315918
3083,29507.4,46.74058,-121.90528,641.0,22.9,27108.0,246.0,True,-12828.23873,-5034.460975,WSW,WSW,True,,W,To,1.912867546081543
3084,29517.0,46.74052,-121.90543,641.0,20.0,27120.7,242.0,True,-12839.68329,-5041.132668,WSW,WSW,True,,W,To,1.8600550889968872
3085,29526.5,46.74046,-121.90557,640.0,17.1,27133.4,239.0,True,-12850.36587,-5047.804362,WSW,WSW,True,,W,To,10.28898811340332
3086,29536.1,46.74041,-121.90571,640.0,14.3,27146.1,235.0,True,-12861.04608,-5053.364106,SW,WSW,True,,W,To,4.8385162353515625
3087,29545.7,46.74033,-121.90582,640.0,14.0,27158.2,230.0,True,-12869.4474,-5062.259698,SW,WSW,True,,W,To,6.054244041442871
3088,29555.2,46.74025,-121.90594,640.0,13.7,27170.3,225.0,True,-12878.61078,-5071.155289,SW,WSW,True,,W,To,4.87065315246582
3089,29564.8,46.74018,-121.90605,640.0,13.4,27182.4,224.0,True,-12887.00976,-5078.938931,SW,WSW,True,,W,To,2.2933990955352783
3090,29574.4,46.7401,-121.90615,640.0,13.3,27194.3,223.0,True,-12894.64914,-5087.834523,SW,WSW,True,,W,To,0.9306580424308777
3091,29584.0,46.74002,-121.90626,639.0,13.2,27206.3,222.0,True,-12903.05056,-5096.730114,SW,WSW,True,,W,To,2.5399975776672363
3092,29593.5,46.73994,-121.90636,639.0,13.1,27218.2,231.0,True,-12910.68998,-5105.625705,SW,WSW,True,,W,To,5.8461737632751465
3093,29603.1,46.7399,-121.90652,639.0,13.3,27230.6,241.0,False,-12922.89201,-5110.073501,WSW,WSW,True,,W,To,6.092914581298828
3094,29612.7,46.73986,-121.90667,638.0,13.5,27242.9,250.0,False,-12934.33203,-5114.521297,WSW,WSW,True,,W,Tdi,3.4813120365142822
3095,29622.2,46.73982,-121.90682,638.0,13.7,27255.2,250.0,False,-12945.77206,-5118.969092,WSW,WSW,True,,W,Tdi,3.002061605453491
3096,29631.8,46.73978,-121.90697,637.0,13.7,27267.5,251.0,False,-12957.21211,-5123.416888,WSW,WSW,True,,W,Tdi,3.7268476486206055
3097,29641.4,46.73975,-121.90711,637.0,13.2,27278.8,254.0,False,-12967.88775,-5126.752735,WSW,WSW,True,,W,Tdi,3.329350233078003
3098,29651.0,46.73974,-121.90723,637.0,11.6,27288.0,257.0,False,-12977.03452,-5127.864683,WSW,WSW,True,,W,Tdi,4.25313663482666
3099,29660.5,46.73972,-121.90735,636.0,10.1,27297.2,259.0,False,-12986.1837,-5130.088581,W,WSW,True,,W,Tdi,7.362504005432129
3100,29670.1,46.73971,-121.90747,636.0,10.1,27306.4,259.0,False,-12995.33048,-5131.20053,W,WSW,True,,W,To,4.5719499588012695
3101,29679.7,46.73969,-121.90759,636.0,10.1,27315.7,256.0,False,-13004.47967,-5133.424428,WSW,WSW,True,,W,To,3.2102210521698
3102,29689.2,46.73966,-121.9077,636.0,10.0,27325.0,253.0,False,-13012.86925,-5136.760275,WSW,WSW,True,,W,To,2.7777957916259766
3103,29698.8,46.73963,-121.90782,636.0,9.9,27334.5,249.0,False,-13022.02087,-5140.096121,WSW,WSW,True,,W,To,6.872828006744385
3104,29708.4,46.7396,-121.90793,635.0,9.8,27344.0,248.0,False,-13030.41047,-5143.431968,WSW,WSW,True,,W,To,3.7351839542388916
3105,29718.0,46.73957,-121.90805,635.0,9.7,27353.4,248.0,False,-13039.56212,-5146.767815,WSW,WSW,True,,W,To,2.663395881652832
3106,29727.5,46.73953,-121.90816,635.0,9.7,27362.9,245.0,False,-13047.95416,-5151.21561,WSW,WSW,True,,W,To,3.3402860164642334
3107,29737.1,46.73949,-121.90827,635.0,9.7,27372.4,242.0,False,-13056.34621,-5155.663406,WSW,WSW,True,,W,To,2.44630765914917
3108,29746.7,46.73945,-121.90838,634.0,9.7,27382.0,240.0,False,-13064.73828,-5160.111202,WSW,WSW,True,,W,To,2.16808819770813
3109,29756.2,46.7394,-121.90848,634.0,9.6,27391.5,240.0,False,-13072.37074,-5165.670946,WSW,WSW,True,,W,To,3.146793842315674
3110,29765.8,46.73936,-121.90859,633.0,9.6,27401.1,239.0,False,-13080.76283,-5170.118742,WSW,WSW,True,,W,To,3.0440499782562256
3111,29775.4,46.73932,-121.9087,633.0,9.6,27410.6,238.0,False,-13089.15494,-5174.566537,WSW,WSW,True,,W,To,4.339759349822998
3112,29785.0,46.73927,-121.9088,633.0,9.6,27420.1,237.0,False,-13096.78744,-5180.126282,WSW,WSW,True,,W,To,2.7194042205810547
3113,29794.5,46.73922,-121.90891,632.0,9.6,27429.7,236.0,False,-13105.182,-5185.686026,SW,WSW,True,,W,To,4.183396339416504
3114,29804.1,46.73917,-121.90901,632.0,9.6,27439.2,236.0,False,-13112.81454,-5191.245771,SW,WSW,True,,W,To,1.3776062726974487
3115,29813.7,46.73913,-121.90912,632.0,9.6,27448.7,236.0,False,-13121.20669,-5195.693566,SW,WSW,True,,W,To,3.9824225902557373
3116,29823.2,46.73908,-121.90921,632.0,9.8,27458.0,236.0,False,-13128.07722,-5201.253311,SW,WSW,True,,W,To,1.4454760551452637
3117,29832.8,46.73903,-121.90931,632.0,10.0,27467.0,235.0,False,-13135.7098,-5206.813055,SW,WSW,True,,W,To,2.5216176509857178
3118,29842.4,46.73898,-121.90941,631.0,10.2,27476.1,235.0,False,-13143.34239,-5212.3728,SW,WSW,True,,W,To,1.2558562755584717
3119,29851.9,46.73894,-121.90951,631.0,10.3,27485.2,235.0,False,-13150.97255,-5216.820595,SW,WSW,True,,W,To,2.5910322666168213
3120,29861.5,46.73889,-121.9096,631.0,10.3,27494.3,237.0,True,-13157.84313,-5222.38034,WSW,WSW,True,,W,To,1.3746778964996338
3121,29871.1,46.73885,-121.90972,631.0,9.9,27504.1,239.0,True,-13166.9974,-5226.828136,WSW,WSW,True,,W,To,3.190521001815796
3122,29880.7,46.7388,-121.90983,631.0,9.6,27514.0,241.0,True,-13175.39209,-5232.38788,WSW,WSW,True,,W,To,4.225029945373535
3123,29890.2,46.73876,-121.90994,630.0,10.0,27523.9,241.0,True,-13183.78435,-5236.835676,WSW,WSW,True,,W,To,4.8684468269348145
3124,29899.8,46.73872,-121.91006,630.0,10.0,27533.7,241.0,True,-13192.93867,-5241.283471,WSW,WSW,True,,W,To,4.5445404052734375
3125,29909.4,46.73868,-121.91017,630.0,10.0,27543.6,241.0,True,-13201.33095,-5245.731267,WSW,WSW,True,,W,To,2.6802449226379395
3126,29918.9,46.73864,-121.91028,630.0,10.0,27553.4,250.0,True,-13209.72325,-5250.179062,WSW,WSW,True,,W,To,1.5962339639663696
3127,29928.5,46.73863,-121.91046,630.0,11.7,27566.8,258.0,False,-13223.44253,-5251.291011,WSW,WSW,True,,W,To,4.489123821258545
3128,29938.1,46.73862,-121.91063,629.0,13.5,27580.1,266.0,True,-13236.39976,-5252.40296,W,WSW,True,RIVER,NW,To,4.481854438781738
3129,29947.7,46.73861,-121.91081,628.0,15.2,27593.4,266.0,True,-13250.11905,-5253.514909,W,WSW,True,RIVER,NW,To,3.995096445083618
3130,29957.2,46.7386,-121.91098,628.0,15.2,27606.7,270.0,True,-13263.0763,-5254.626858,W,WSW,True,RIVER,NW,To,1.1092413663864136
3131,29966.8,46.73861,-121.91108,628.0,12.4,27614.5,275.0,True,-13270.6943,-5253.514909,W,NW,True,RIVER,NW,To,0.8400619626045227
3132,29976.4,46.73862,-121.91118,628.0,9.7,27622.4,280.0,True,-13278.3123,-5252.40296,W,NW,True,RIVER,NW,To,3.1227376461029053
3133,29985.9,46.73864,-121.91128,627.0,12.2,27630.2,280.0,True,-13285.92783,-5250.179062,W,NW,True,RIVER,NW,To,2.581810235977173
3134,29995.5,46.73865,-121.91139,627.0,12.2,27638.0,287.0,True,-13294.30787,-5249.067113,WNW,NW,True,RIVER,NW,To,2.2751543521881104
3135,30005.1,46.73868,-121.91146,627.0,12.9,27644.5,295.0,True,-13299.63479,-5245.731267,WNW,NW,True,RIVER,NW,To,2.2530295848846436
3136,30014.7,46.73871,-121.91153,627.0,13.5,27651.0,303.0,True,-13304.9617,-5242.39542,WNW,NW,True,RIVER,NW,To,3.8829994201660156
3137,30024.2,46.73874,-121.9116,627.0,14.2,27657.5,303.0,True,-13310.28861,-5239.059573,WNW,NW,True,RIVER,NW,To,4.218997478485107
3138,30033.8,46.73877,-121.91167,626.0,14.2,27664.0,303.0,True,-13315.61551,-5235.723727,WNW,NW,True,RIVER,NW,To,5.7193989753723145
3139,30043.4,46.73881,-121.91174,626.0,14.2,27670.4,303.0,True,-13320.93994,-5231.275931,WNW,NW,True,,NW,To,3.7506518363952637
3140,30052.9,46.73884,-121.91181,626.0,14.2,27676.9,303.0,True,-13326.26682,-5227.940084,WNW,NW,True,,NW,To,5.012407302856445
3141,30062.5,46.73887,-121.91189,626.0,14.2,27683.4,310.0,True,-13332.35575,-5224.604238,NW,NW,True,,NW,To,4.155945777893066
3142,30072.1,46.73895,-121.91197,626.0,12.0,27694.4,317.0,False,-13338.4323,-5215.708647,NW,NW,True,,NW,To,2.712275266647339
3143,30081.7,46.73903,-121.91206,626.0,9.7,27705.3,324.0,False,-13345.27087,-5206.813055,NW,NW,True,,NW,To,4.1459431648254395
3144,30091.2,46.73911,-121.91214,625.0,11.6,27716.3,324.0,False,-13351.34738,-5197.917464,NW,NW,True,,NW,To,0.9678986668586731
3145,30100.8,46.73919,-121.91223,625.0,11.6,27727.2,325.0,True,-13358.18592,-5189.021873,NW,NW,True,,NW,To,3.294095277786255
3146,30110.4,46.73922,-121.91226,625.0,10.9,27731.4,326.0,False,-13360.4646,-5185.686026,NW,NW,True,,NW,To,5.66524076461792
3147,30119.9,46.73925,-121.91229,625.0,14.2,27735.6,327.0,False,-13362.74327,-5182.35018,NNW,NW,True,,NW,To,5.266429901123047
3148,30129.5,46.73928,-121.91232,624.0,17.6,27739.9,327.0,False,-13365.02195,-5179.014333,NNW,NW,True,,NW,To,3.887948751449585
3149,30139.1,46.73931,-121.91235,624.0,17.6,27744.1,327.0,False,-13367.30062,-5175.678486,NNW,NW,True,,NW,To,9.899624824523926
3150,30148.6,46.73935,-121.91238,624.0,17.6,27748.3,327.0,False,-13369.57681,-5171.230691,NNW,NW,True,,NW,To,14.25651741027832
3151,30158.2,46.73938,-121.91241,624.0,17.6,27752.5,327.0,False,-13371.85548,-5167.894844,NNW,NW,True,,NW,To,14.515674591064453
3152,30167.8,46.73941,-121.91244,624.0,17.6,27756.7,327.0,False,-13374.13414,-5164.558997,NNW,NW,True,,NW,To,25.270172119140625
3153,30177.4,46.73944,-121.91247,624.0,17.6,27760.9,327.0,False,-13376.4128,-5161.223151,NNW,NW,True,,NW,To,23.371051788330078
3154,30186.9,46.73947,-121.9125,623.0,17.6,27765.1,327.0,False,-13378.69146,-5157.887304,NNW,NW,True,,NW,To,22.15690803527832
3155,30196.5,46.73951,-121.91253,623.0,17.6,27769.4,327.0,False,-13380.96764,-5153.439508,NNW,NW,True,,NW,To,8.506420135498047
3156,30206.1,46.73954,-121.91256,623.0,17.6,27773.6,325.0,True,-13383.24629,-5150.103662,NW,NW,True,,NW,To,6.167179584503174
3157,30215.6,46.73959,-121.91263,623.0,15.8,27781.5,323.0,True,-13388.56811,-5144.543917,NW,NW,True,,NW,To,15.896631240844727
3158,30225.2,46.73965,-121.91269,622.0,13.9,27789.4,321.0,True,-13393.1254,-5137.872224,NW,NW,True,,NW,To,29.727970123291016
3159,30234.8,46.7397,-121.91276,622.0,12.0,27797.3,321.0,True,-13398.44719,-5132.312479,NW,NW,True,,NW,To,33.25589370727539
3160,30244.4,46.73976,-121.91282,622.0,12.0,27805.3,316.0,True,-13403.00446,-5125.640786,NW,NW,True,,NW,To,24.531970977783203
3161,30253.9,46.7398,-121.91291,622.0,12.0,27813.2,312.0,True,-13409.85278,-5121.19299,NW,NW,True,,NW,To,31.383358001708984
3162,30263.5,46.73984,-121.91299,622.0,12.0,27821.1,307.0,True,-13415.93906,-5116.745194,NW,NW,True,,NW,To,32.86875534057617
3163,30273.1,46.73989,-121.91307,621.0,12.0,27829.0,307.0,True,-13422.02285,-5111.18545,NW,NW,True,,NW,To,31.806434631347656
3164,30282.6,46.73993,-121.91316,621.0,12.0,27836.9,303.0,True,-13428.87114,-5106.737654,WNW,NW,True,,NW,To,26.833131790161133
3165,30292.2,46.73997,-121.91328,621.0,10.8,27847.3,298.0,True,-13438.0055,-5102.289859,WNW,NW,True,,NW,To,30.140134811401367
3166,30301.8,46.74001,-121.91341,621.0,9.6,27857.7,294.0,True,-13447.90187,-5097.842063,WNW,NW,True,,NW,To,29.704010009765625
3167,30311.4,46.74004,-121.91353,621.0,10.8,27868.1,293.0,True,-13457.0387,-5094.506216,WNW,NW,True,,NW,To,16.930715560913086
3168,30320.9,46.74007,-121.91362,621.0,9.9,27875.3,292.0,True,-13463.88944,-5091.170369,WNW,NW,True,,NW,To,32.596763610839844
3169,30330.5,46.74009,-121.91371,620.0,11.5,27882.5,292.0,True,-13470.74267,-5088.946472,WNW,NW,True,,NW,To,17.540904998779297
3170,30340.1,46.74012,-121.91379,620.0,13.1,27889.7,292.0,True,-13476.83137,-5085.610625,WNW,NW,True,,NW,To,33.594852447509766
3171,30349.6,46.74014,-121.91388,620.0,13.1,27897.0,297.0,True,-13483.6846,-5083.386727,WNW,NW,True,,NW,To,16.560306549072266
3172,30359.2,46.74017,-121.91394,621.0,13.9,27902.6,302.0,True,-13488.24924,-5080.05088,WNW,NW,True,,NW,To,32.76871871948242
3173,30368.8,46.7402,-121.914,621.0,14.7,27908.3,307.0,True,-13492.81387,-5076.715034,NW,NW,True,,NW,To,27.953285217285156
3174,30378.4,46.74023,-121.91406,622.0,15.4,27914.0,307.0,True,-13497.37851,-5073.379187,NW,NW,True,,NW,To,21.903419494628906
3175,30387.9,46.74026,-121.91412,622.0,15.4,27919.6,307.0,True,-13501.94313,-5070.04334,NW,NW,True,,NW,To,25.095199584960938
3176,30397.5,46.74029,-121.91418,623.0,15.4,27925.3,312.0,True,-13506.50775,-5066.707493,NW,NW,True,,NW,To,31.206073760986328
3177,30407.1,46.74039,-121.91429,623.0,11.4,27939.0,316.0,True,-13514.86493,-5055.588004,NW,NW,True,,NW,To,14.12851619720459
3178,30416.6,46.74048,-121.91441,622.0,11.8,27952.8,320.0,True,-13523.98661,-5045.580464,NW,NW,True,,NW,To,3.893857002258301
3179,30426.2,46.74058,-121.91452,622.0,15.8,27966.5,315.0,True,-13532.34373,-5034.460975,NW,NW,True,,NW,To,5.003725051879883
